Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q3,51,Information,-289
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q3,51,Information,-159
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q3,51,Information,-92
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2015Q4,51,Information,-51
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q3,51,Information,-24
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2016Q4,51,Information,-35
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q4,51,Information,-49
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q4,51,Information,65
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2018Q4,51,Information,71
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q4,51,Information,-247
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q4,51,Information,0
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q1,51,Information,340
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q1,51,Information,307
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q1,51,Information,354
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q1,51,Information,370
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q1,51,Information,247
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q1,51,Information,328
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q1,51,Information,301
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q2,51,Information,427
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q2,51,Information,411
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q2,51,Information,373
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q2,51,Information,383
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q2,51,Information,377
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q2,51,Information,182
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q2,51,Information,385
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q3,51,Information,384
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q3,51,Information,333
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q3,51,Information,347
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q3,51,Information,286
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q3,51,Information,152
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q3,51,Information,338
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q3,51,Information,371
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q4,51,Information,391
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q4,51,Information,318
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q4,51,Information,438
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q4,51,Information,374
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q4,51,Information,356
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q4,51,Information,369
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q4,51,Information,216
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q1,51,Information,462
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q1,51,Information,449
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q1,51,Information,510
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q1,51,Information,406
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q1,51,Information,405
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q1,51,Information,706
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q2,51,Information,434
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q1,51,Information,314
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q2,51,Information,482
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q2,51,Information,378
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q2,51,Information,409
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q2,51,Information,530
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q2,51,Information,333
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q2,51,Information,354
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q3,51,Information,453
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q3,51,Information,537
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q3,51,Information,719
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q3,51,Information,515
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q3,51,Information,335
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q3,51,Information,539
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q3,51,Information,513
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q4,51,Information,569
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q4,51,Information,448
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q4,51,Information,632
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q4,51,Information,400
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q4,51,Information,405
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q4,51,Information,0
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,51,Information,6.4
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q4,51,Information,563
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,51,Information,6
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,51,Information,6.3
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,51,Information,5.2
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,51,Information,4.8
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,51,Information,5.8999999999999995
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,51,Information,6.4
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,51,Information,6.6000000000000005
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,51,Information,5.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,51,Information,7.8
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,51,Information,6.9
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,51,Information,7.7
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,51,Information,4.9
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q2,51,Information,5.800000000000001
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,51,Information,6.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,51,Information,5.8999999999999995
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,51,Information,5.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,51,Information,5.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,51,Information,5.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,51,Information,5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,51,Information,6.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,51,Information,5.6000000000000005
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,51,Information,5.800000000000001
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,51,Information,5.6000000000000005
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,51,Information,7.000000000000001
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q4,51,Information,0
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,51,Information,4.1000000000000005
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q1,51,Information,4841
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q1,51,Information,5586
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q1,51,Information,5389
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q1,51,Information,5064
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q1,51,Information,5446
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q1,51,Information,5284
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q1,51,Information,4563
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q2,51,Information,4768
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q2,51,Information,5616
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q2,51,Information,5447
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q2,51,Information,4983
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q2,51,Information,5531
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q2,51,Information,4559
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q2,51,Information,5105
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q3,51,Information,5179
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q3,51,Information,5077
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q3,51,Information,5715
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q3,51,Information,5610
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q3,51,Information,5274
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q3,51,Information,5027
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q3,51,Information,4659
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q4,51,Information,5250
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q4,51,Information,5398
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q4,51,Information,5039
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q4,51,Information,5518
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q4,51,Information,4926
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q4,51,Information,5123
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2015Q1,55,Management of Companies and Enterprises,7374
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q4,51,Information,4640
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2016Q1,55,Management of Companies and Enterprises,7176
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2018Q1,55,Management of Companies and Enterprises,7936
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2017Q1,55,Management of Companies and Enterprises,7867
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2019Q1,55,Management of Companies and Enterprises,8865
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2021Q1,55,Management of Companies and Enterprises,10702
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2020Q1,55,Management of Companies and Enterprises,9749
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2015Q2,55,Management of Companies and Enterprises,7994
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2016Q2,55,Management of Companies and Enterprises,5826
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2017Q2,55,Management of Companies and Enterprises,6138
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2020Q2,55,Management of Companies and Enterprises,7921
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2019Q2,55,Management of Companies and Enterprises,6822
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2018Q2,55,Management of Companies and Enterprises,6693
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2021Q2,55,Management of Companies and Enterprises,9956
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2015Q3,55,Management of Companies and Enterprises,6563
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2016Q3,55,Management of Companies and Enterprises,6757
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2017Q3,55,Management of Companies and Enterprises,6180
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2018Q3,55,Management of Companies and Enterprises,6530
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2019Q3,55,Management of Companies and Enterprises,7155
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2020Q3,55,Management of Companies and Enterprises,7997
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2021Q3,55,Management of Companies and Enterprises,8840
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2015Q4,55,Management of Companies and Enterprises,7526
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2016Q4,55,Management of Companies and Enterprises,7340
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2017Q4,55,Management of Companies and Enterprises,7577
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2019Q4,55,Management of Companies and Enterprises,8676
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2020Q4,55,Management of Companies and Enterprises,10207
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2018Q4,55,Management of Companies and Enterprises,8078
Earnings,Mid-Maryland WIA,Maryland Average Earnings by Industry,2021Q4,55,Management of Companies and Enterprises,0
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2016Q1,55,Management of Companies and Enterprises,-39
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2015Q1,55,Management of Companies and Enterprises,-75
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q1,55,Management of Companies and Enterprises,-55
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2018Q1,55,Management of Companies and Enterprises,10
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q1,55,Management of Companies and Enterprises,-73
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q1,55,Management of Companies and Enterprises,-5
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2016Q2,55,Management of Companies and Enterprises,25
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2015Q2,55,Management of Companies and Enterprises,117
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q1,55,Management of Companies and Enterprises,573
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q2,55,Management of Companies and Enterprises,26
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2018Q2,55,Management of Companies and Enterprises,98
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q2,55,Management of Companies and Enterprises,104
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q2,55,Management of Companies and Enterprises,333
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q2,55,Management of Companies and Enterprises,-518
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2016Q3,55,Management of Companies and Enterprises,-50
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2015Q3,55,Management of Companies and Enterprises,-20
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q3,55,Management of Companies and Enterprises,-66
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q3,55,Management of Companies and Enterprises,-39
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2018Q3,55,Management of Companies and Enterprises,18
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q3,55,Management of Companies and Enterprises,23
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2015Q4,55,Management of Companies and Enterprises,-37
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q3,55,Management of Companies and Enterprises,-49
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2016Q4,55,Management of Companies and Enterprises,-115
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2019Q4,55,Management of Companies and Enterprises,6
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2017Q4,55,Management of Companies and Enterprises,-80
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2018Q4,55,Management of Companies and Enterprises,-221
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2020Q4,55,Management of Companies and Enterprises,297
Job Change,Mid-Maryland WIA,Maryland Job Net Change by Industry,2021Q4,55,Management of Companies and Enterprises,0
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q1,55,Management of Companies and Enterprises,342
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q1,55,Management of Companies and Enterprises,419
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q1,55,Management of Companies and Enterprises,348
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q1,55,Management of Companies and Enterprises,386
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q1,55,Management of Companies and Enterprises,349
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q1,55,Management of Companies and Enterprises,246
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q2,55,Management of Companies and Enterprises,464
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q2,55,Management of Companies and Enterprises,403
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q2,55,Management of Companies and Enterprises,437
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q2,55,Management of Companies and Enterprises,400
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q1,55,Management of Companies and Enterprises,1133
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q2,55,Management of Companies and Enterprises,390
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q2,55,Management of Companies and Enterprises,771
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q3,55,Management of Companies and Enterprises,463
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q3,55,Management of Companies and Enterprises,505
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q3,55,Management of Companies and Enterprises,391
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q2,55,Management of Companies and Enterprises,771
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q3,55,Management of Companies and Enterprises,452
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q3,55,Management of Companies and Enterprises,383
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q3,55,Management of Companies and Enterprises,578
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2016Q4,55,Management of Companies and Enterprises,409
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2015Q4,55,Management of Companies and Enterprises,482
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q3,55,Management of Companies and Enterprises,467
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2017Q4,55,Management of Companies and Enterprises,403
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2018Q4,55,Management of Companies and Enterprises,368
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2020Q4,55,Management of Companies and Enterprises,719
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2019Q4,55,Management of Companies and Enterprises,387
New Hires,Mid-Maryland WIA,Maryland New Hires by Industry,2021Q4,55,Management of Companies and Enterprises,358
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q1,55,Management of Companies and Enterprises,471
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q1,55,Management of Companies and Enterprises,428
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q1,55,Management of Companies and Enterprises,546
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q1,55,Management of Companies and Enterprises,433
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q1,55,Management of Companies and Enterprises,423
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q2,55,Management of Companies and Enterprises,463
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q2,55,Management of Companies and Enterprises,525
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q1,55,Management of Companies and Enterprises,661
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q1,55,Management of Companies and Enterprises,371
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q2,55,Management of Companies and Enterprises,491
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q2,55,Management of Companies and Enterprises,443
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q2,55,Management of Companies and Enterprises,467
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q2,55,Management of Companies and Enterprises,1366
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q2,55,Management of Companies and Enterprises,416
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q3,55,Management of Companies and Enterprises,565
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q3,55,Management of Companies and Enterprises,625
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q3,55,Management of Companies and Enterprises,524
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q3,55,Management of Companies and Enterprises,528
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q3,55,Management of Companies and Enterprises,553
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q3,55,Management of Companies and Enterprises,441
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q3,55,Management of Companies and Enterprises,688
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2017Q4,55,Management of Companies and Enterprises,540
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2015Q4,55,Management of Companies and Enterprises,578
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2019Q4,55,Management of Companies and Enterprises,428
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2016Q4,55,Management of Companies and Enterprises,585
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2018Q4,55,Management of Companies and Enterprises,641
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2020Q4,55,Management of Companies and Enterprises,480
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q1,55,Management of Companies and Enterprises,7.5
Separations,Mid-Maryland WIA,Maryland Separations by Industry,2021Q4,55,Management of Companies and Enterprises,0
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q1,55,Management of Companies and Enterprises,8
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q1,55,Management of Companies and Enterprises,9
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q1,55,Management of Companies and Enterprises,6.4
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q1,55,Management of Companies and Enterprises,7.3999999999999995
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q1,55,Management of Companies and Enterprises,6.4
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q2,55,Management of Companies and Enterprises,7.199999999999999
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q1,55,Management of Companies and Enterprises,15.9
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q2,55,Management of Companies and Enterprises,7.7
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q2,55,Management of Companies and Enterprises,6.800000000000001
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q2,55,Management of Companies and Enterprises,8
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q2,55,Management of Companies and Enterprises,7.3
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q2,55,Management of Companies and Enterprises,7.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q2,55,Management of Companies and Enterprises,14.499999999999998
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q3,55,Management of Companies and Enterprises,8.7
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q3,55,Management of Companies and Enterprises,8.7
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q3,55,Management of Companies and Enterprises,9
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q3,55,Management of Companies and Enterprises,10.2
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q3,55,Management of Companies and Enterprises,7.6
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q3,55,Management of Companies and Enterprises,11.5
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2016Q4,55,Management of Companies and Enterprises,8.1
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2015Q4,55,Management of Companies and Enterprises,7.3999999999999995
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2017Q4,55,Management of Companies and Enterprises,7.000000000000001
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2018Q4,55,Management of Companies and Enterprises,8.3
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2019Q4,55,Management of Companies and Enterprises,8
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2020Q4,55,Management of Companies and Enterprises,9.1
Turnover,Mid-Maryland WIA,Maryland Turnover Rate by Industry,2021Q4,55,Management of Companies and Enterprises,0
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q1,55,Management of Companies and Enterprises,3938
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q1,55,Management of Companies and Enterprises,3712
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q1,55,Management of Companies and Enterprises,3388
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q1,55,Management of Companies and Enterprises,3607
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q1,55,Management of Companies and Enterprises,3826
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q1,55,Management of Companies and Enterprises,3485
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q2,55,Management of Companies and Enterprises,3871
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q2,55,Management of Companies and Enterprises,3540
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q1,55,Management of Companies and Enterprises,3750
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q2,55,Management of Companies and Enterprises,3362
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2019Q2,55,Management of Companies and Enterprises,3551
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q2,55,Management of Companies and Enterprises,3727
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2020Q2,55,Management of Companies and Enterprises,3082
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2021Q2,55,Management of Companies and Enterprises,4315
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2015Q3,55,Management of Companies and Enterprises,3989
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2016Q3,55,Management of Companies and Enterprises,3752
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2017Q3,55,Management of Companies and Enterprises,3596
Workers,Mid-Maryland WIA,Maryland Workers by Industry,2018Q3,55,Management of Companies and Enterprises,3393
