Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q1,71,"Arts, Entertainment, and Recreation",1121
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q1,71,"Arts, Entertainment, and Recreation",1231
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q1,71,"Arts, Entertainment, and Recreation",1392
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q1,71,"Arts, Entertainment, and Recreation",1340
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q1,71,"Arts, Entertainment, and Recreation",1393
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q2,71,"Arts, Entertainment, and Recreation",1202
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q1,71,"Arts, Entertainment, and Recreation",1132
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q2,71,"Arts, Entertainment, and Recreation",1262
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",1456
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",1207
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q2,71,"Arts, Entertainment, and Recreation",1403
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",1144
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q3,71,"Arts, Entertainment, and Recreation",2022
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q2,71,"Arts, Entertainment, and Recreation",1163
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q3,71,"Arts, Entertainment, and Recreation",2120
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q3,71,"Arts, Entertainment, and Recreation",2217
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q3,71,"Arts, Entertainment, and Recreation",2061
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q3,71,"Arts, Entertainment, and Recreation",1842
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q3,71,"Arts, Entertainment, and Recreation",2271
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q3,71,"Arts, Entertainment, and Recreation",1427
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q4,71,"Arts, Entertainment, and Recreation",1656
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q4,71,"Arts, Entertainment, and Recreation",1656
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q4,71,"Arts, Entertainment, and Recreation",1635
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q4,71,"Arts, Entertainment, and Recreation",1786
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q4,71,"Arts, Entertainment, and Recreation",1795
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q4,71,"Arts, Entertainment, and Recreation",1462
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q4,71,"Arts, Entertainment, and Recreation",1591
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q1,23,Construction,3230
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q1,23,Construction,3309
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q1,23,Construction,3563
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q1,23,Construction,3784
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q1,23,Construction,3661
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q1,23,Construction,3910
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q2,23,Construction,3624
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q1,23,Construction,3826
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q2,23,Construction,3671
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q2,23,Construction,3868
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q2,23,Construction,3726
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q2,23,Construction,3989
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q2,23,Construction,3957
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q2,23,Construction,4173
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q3,23,Construction,3617
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q3,23,Construction,3938
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q3,23,Construction,3909
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q3,23,Construction,4065
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q3,23,Construction,4207
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q3,23,Construction,4478
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q3,23,Construction,4305
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q4,23,Construction,4284
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q4,23,Construction,4032
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q4,23,Construction,4259
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q4,23,Construction,4283
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q4,23,Construction,4303
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q4,23,Construction,4966
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q1,23,Construction,22
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q4,23,Construction,0
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q1,23,Construction,46
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q1,23,Construction,87
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q1,23,Construction,103
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q1,23,Construction,64
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q1,23,Construction,11
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q1,23,Construction,-144
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q2,23,Construction,345
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q2,23,Construction,305
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q2,23,Construction,375
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q2,23,Construction,308
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q2,23,Construction,299
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q2,71,"Arts, Entertainment, and Recreation",12.3
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q2,71,"Arts, Entertainment, and Recreation",11.1
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q2,71,"Arts, Entertainment, and Recreation",8.200000000000001
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q2,23,Construction,106
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q2,23,Construction,364
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q3,23,Construction,-97
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q3,23,Construction,-242
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q3,23,Construction,-186
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q3,23,Construction,-111
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q3,23,Construction,-10
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q4,23,Construction,-97
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q3,23,Construction,-205
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q4,23,Construction,-80
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q4,23,Construction,-113
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q4,23,Construction,-133
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q4,23,Construction,0
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q4,23,Construction,-212
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q4,23,Construction,-152
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q1,23,Construction,369
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q1,23,Construction,442
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q1,23,Construction,452
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q1,23,Construction,478
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q1,23,Construction,521
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q1,23,Construction,372
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q1,23,Construction,423
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q2,23,Construction,836
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q2,23,Construction,974
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q2,23,Construction,899
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q2,23,Construction,894
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q2,23,Construction,912
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q2,23,Construction,522
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q2,23,Construction,827
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q3,23,Construction,756
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q3,23,Construction,663
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q3,23,Construction,816
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q3,23,Construction,868
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q3,23,Construction,733
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q3,23,Construction,781
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q4,23,Construction,505
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q4,23,Construction,476
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q4,23,Construction,420
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q4,23,Construction,473
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q4,23,Construction,380
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q4,23,Construction,375
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q1,23,Construction,468
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q1,23,Construction,438
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q1,23,Construction,435
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q1,23,Construction,476
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q1,23,Construction,489
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q1,23,Construction,646
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q1,23,Construction,451
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q4,23,Construction,410
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q2,23,Construction,744
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q2,23,Construction,700
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q2,23,Construction,756
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q2,23,Construction,550
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q2,23,Construction,790
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q2,23,Construction,796
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q2,23,Construction,652
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q3,23,Construction,944
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q3,23,Construction,1001
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q3,23,Construction,1032
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q3,23,Construction,982
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q3,23,Construction,999
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q3,23,Construction,1019
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q3,23,Construction,1074
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q4,23,Construction,695
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q4,23,Construction,651
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q4,23,Construction,702
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q4,23,Construction,710
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q4,23,Construction,664
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q4,23,Construction,0
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q4,23,Construction,743
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q1,23,Construction,9
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q1,23,Construction,8.6
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q1,23,Construction,7.8
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q1,23,Construction,7.9
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q3,23,Construction,-128
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q3,23,Construction,820
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q1,23,Construction,8.5
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q1,23,Construction,8.1
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q2,23,Construction,8.3
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q2,23,Construction,7.9
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2021Q1,23,Construction,8.5
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q2,23,Construction,8.6
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q2,23,Construction,8.7
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q2,23,Construction,8.1
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q2,23,Construction,8.200000000000001
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2021Q2,23,Construction,8.5
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q3,23,Construction,9.9
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q3,23,Construction,11.700000000000001
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q3,23,Construction,10.4
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q3,23,Construction,9.700000000000001
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q3,23,Construction,8.799999999999999
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q3,23,Construction,10.100000000000001
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2016Q4,23,Construction,8.3
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2017Q4,23,Construction,8.4
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q4,23,Construction,8.4
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2020Q4,23,Construction,9.4
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2019Q4,23,Construction,9.6
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2021Q4,23,Construction,0
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q1,23,Construction,3417
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q1,23,Construction,3199
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q1,23,Construction,3562
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q1,23,Construction,3731
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q1,23,Construction,3860
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q1,23,Construction,3854
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q2,23,Construction,3249
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q1,23,Construction,3594
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q2,23,Construction,3648
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q2,23,Construction,3469
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2018Q4,23,Construction,8
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q2,23,Construction,3907
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q2,23,Construction,3864
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q2,23,Construction,3723
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q3,23,Construction,3611
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q2,23,Construction,3564
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q3,23,Construction,3786
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q3,23,Construction,4246
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q3,23,Construction,3964
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q3,23,Construction,3902
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q3,23,Construction,4201
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q3,23,Construction,3832
Workers,Lower Shore WIA,Maryland Workers by Industry,2015Q4,23,Construction,3518
Workers,Lower Shore WIA,Maryland Workers by Industry,2016Q4,23,Construction,3665
Workers,Lower Shore WIA,Maryland Workers by Industry,2018Q4,23,Construction,4001
Workers,Lower Shore WIA,Maryland Workers by Industry,2020Q4,23,Construction,3822
Workers,Lower Shore WIA,Maryland Workers by Industry,2019Q4,23,Construction,4021
Workers,Lower Shore WIA,Maryland Workers by Industry,2021Q4,23,Construction,3697
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q1,61,Educational Services,3636
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q1,61,Educational Services,3735
Workers,Lower Shore WIA,Maryland Workers by Industry,2017Q4,23,Construction,3852
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q1,61,Educational Services,3835
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q1,61,Educational Services,3654
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q1,61,Educational Services,3915
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q1,61,Educational Services,4184
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q2,61,Educational Services,3789
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q1,61,Educational Services,4643
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q2,61,Educational Services,4006
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q2,61,Educational Services,4121
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q2,61,Educational Services,3909
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q2,61,Educational Services,4254
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q3,61,Educational Services,2774
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q2,61,Educational Services,4631
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q2,61,Educational Services,4757
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q3,61,Educational Services,2749
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q3,61,Educational Services,2683
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q3,61,Educational Services,2797
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q3,61,Educational Services,3324
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q3,61,Educational Services,2953
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q3,61,Educational Services,2838
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2015Q4,61,Educational Services,3969
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2016Q4,61,Educational Services,3984
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2017Q4,61,Educational Services,4060
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2019Q4,61,Educational Services,4350
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2021Q4,61,Educational Services,0
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2018Q4,61,Educational Services,4161
Earnings,Lower Shore WIA,Maryland Average Earnings by Industry,2020Q4,61,Educational Services,4820
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q1,61,Educational Services,58
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q1,61,Educational Services,43
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q1,61,Educational Services,145
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q1,61,Educational Services,34
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q1,61,Educational Services,-363
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q1,61,Educational Services,124
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q2,61,Educational Services,-500
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q1,61,Educational Services,-2623
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q2,61,Educational Services,-454
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q2,61,Educational Services,-414
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q2,61,Educational Services,-573
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q2,61,Educational Services,-950
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q2,61,Educational Services,-489
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q2,61,Educational Services,-106
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q3,61,Educational Services,219
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q3,61,Educational Services,120
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q3,61,Educational Services,155
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q3,61,Educational Services,440
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q3,61,Educational Services,237
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q3,61,Educational Services,307
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q3,61,Educational Services,2975
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2015Q4,61,Educational Services,256
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2016Q4,61,Educational Services,219
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2018Q4,61,Educational Services,305
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2017Q4,61,Educational Services,224
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2019Q4,61,Educational Services,280
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2021Q4,61,Educational Services,0
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q1,61,Educational Services,378
Job Change,Lower Shore WIA,Maryland Job Net Change by Industry,2020Q4,61,Educational Services,-378
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q1,61,Educational Services,410
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q1,61,Educational Services,350
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q1,61,Educational Services,364
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q1,61,Educational Services,456
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q1,61,Educational Services,268
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q1,61,Educational Services,358
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q2,61,Educational Services,546
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q2,61,Educational Services,806
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q2,61,Educational Services,611
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q2,61,Educational Services,555
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q2,61,Educational Services,555
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q2,61,Educational Services,214
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q3,61,Educational Services,971
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q3,61,Educational Services,863
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q2,61,Educational Services,379
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q3,61,Educational Services,1081
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q3,61,Educational Services,977
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q3,61,Educational Services,1100
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q3,61,Educational Services,592
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q3,61,Educational Services,1336
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2015Q4,61,Educational Services,617
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2016Q4,61,Educational Services,550
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2018Q4,61,Educational Services,633
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2017Q4,61,Educational Services,525
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2019Q4,61,Educational Services,573
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2020Q4,61,Educational Services,477
New Hires,Lower Shore WIA,Maryland New Hires by Industry,2021Q4,61,Educational Services,666
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q1,61,Educational Services,484
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q1,61,Educational Services,473
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q1,61,Educational Services,445
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q1,61,Educational Services,480
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q1,61,Educational Services,925
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q1,61,Educational Services,521
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q1,61,Educational Services,3117
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q2,61,Educational Services,1417
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q2,61,Educational Services,1573
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q2,61,Educational Services,1334
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q2,61,Educational Services,1340
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q2,61,Educational Services,1432
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q2,61,Educational Services,688
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q2,61,Educational Services,1291
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q3,61,Educational Services,923
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q3,61,Educational Services,1092
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q3,61,Educational Services,976
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q3,61,Educational Services,1034
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q3,61,Educational Services,374
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q3,61,Educational Services,1093
Separations,Lower Shore WIA,Maryland Separations by Industry,2021Q3,61,Educational Services,1030
Separations,Lower Shore WIA,Maryland Separations by Industry,2015Q4,61,Educational Services,758
Separations,Lower Shore WIA,Maryland Separations by Industry,2016Q4,61,Educational Services,689
Separations,Lower Shore WIA,Maryland Separations by Industry,2017Q4,61,Educational Services,622
Separations,Lower Shore WIA,Maryland Separations by Industry,2018Q4,61,Educational Services,718
Separations,Lower Shore WIA,Maryland Separations by Industry,2019Q4,61,Educational Services,671
Separations,Lower Shore WIA,Maryland Separations by Industry,2020Q4,61,Educational Services,1344
Turnover,Lower Shore WIA,Maryland Turnover Rate by Industry,2015Q1,61,Educational Services,7.3
